133.348	368.052	-128.515	-31.0866	147.729	362.211	138.269	366.17	391.464	1.2232	-73.0047
127.201	366.313	-128.654	-34.0844	127.925	365.913	133.902	363.859	387.77	1.23658	-74.4011
121.889	364.172	-127.613	-36.8962	127.214	362.3	129.606	361.421	384.029	1.24781	-75.4922
117.806	361.526	-125.261	-40.4771	133.179	356.077	125.386	358.857	380.236	1.25579	-77.294
114.44	358.596	-122.172	-43.1632	132.481	352.499	121.243	356.172	376.415	1.26188	-78.2637
107.365	356.624	-123.638	-45.8717	100.152	358.598	117.181	353.368	372.435	1.27837	-79.5664
101.944	354.047	-122.779	-48.6316	105.844	352.788	113.203	350.448	368.432	1.29044	-80.7056
97.4969	351.093	-120.745	-51.6481	114.029	345.831	109.312	347.415	364.379	1.29993	-82.0727
91.5904	348.398	-120.559	-54.1016	96.4852	346.816	105.51	344.274	360.236	1.31372	-82.976
87.7488	345.121	-117.824	-56.6992	105.497	340.042	101.799	341.026	356.102	1.32182	-83.9845
81.0273	342.37	-118.587	-59.2274	83.1032	341.403	98.1822	337.676	351.828	1.33841	-84.9464
76.4006	339.051	-116.487	-61.8644	91.185	335.003	94.661	334.226	347.553	1.34916	-85.9578
71.8252	335.604	-114.213	-64.8394	93.3885	329.61	91.2375	330.681	343.204	1.35996	-87.306
67.6839	332.023	-111.918	-66.5808	84.3913	327.978	87.9136	327.044	338.851	1.3697	-87.5941
64.1349	328.258	-108.756	-69.2603	88.1297	322.281	84.6909	323.317	334.464	1.37785	-88.8294
58.8316	324.692	-108.26	-71.619	65.2133	323.191	81.5708	319.505	329.979	1.39155	-89.7731
53.7072	320.989	-107.389	-73.8095	59.9571	319.567	78.5548	315.612	325.451	1.40501	-90.5193
52.5963	316.658	-101.313	-76.3806	85.9903	309.276	75.644	311.64	320.996	1.4062	-91.9488
50.4967	312.43	-96.2926	-76.6977	94.1097	301.539	72.8395	307.593	316.484	1.41056	-91.0791
46.4894	308.397	-94.5047	-79.4372	68.1423	303.871	70.1421	303.474	311.882	1.42118	-92.6367
43.3028	304.187	-91.7748	-81.514	63.1971	300.413	67.5528	299.288	307.254	1.42939	-93.6347
40.7352	299.853	-88.339	-83.0968	64.911	295.327	65.072	295.036	302.608	1.43577	-94.2322
38.3113	295.458	-84.6356	-84.2882	67.667	289.744	62.7003	290.724	297.931	1.44185	-94.4718
35.4924	291.043	-81.5333	-85.8334	63.5768	285.677	60.4381	286.353	293.199	1.44945	-95.072
33.215	286.537	-77.5017	-86.7005	68.5435	279.484	58.2857	281.928	288.455	1.45539	-95.0479
29.7905	282.061	-75.4618	-88.4265	54.2573	277.601	56.243	277.451	283.63	1.46557	-95.8633
28.3311	277.409	-70.8313	-89.8633	59.2966	271.968	54.3102	272.927	278.852	1.46902	-96.5947
26.2707	272.793	-68.0917	-90.5357	43.9797	270.306	52.4871	268.357	274.055	1.47479	-96.6459
24.031	268.11	-65.1735	-92.0787	47.5231	264.332	50.7735	263.745	269.185	1.4814	-97.5293
22.6232	263.374	-61.3429	-92.1043	48.7624	259.308	49.1689	259.094	264.344	1.48511	-97.0163
21.7447	258.588	-57.0372	-93.7536	48.632	254.45	47.673	254.407	259.501	1.4869	-98.2033
20.9172	253.775	-52.9159	-93.8391	48.3552	249.49	46.2853	249.687	254.635	1.48856	-97.8688
17.9156	248.987	-52.2118	-95.2179	34.4053	246.383	45.0049	244.936	249.631	1.49897	-98.7195
16.8511	244.128	-48.7356	-94.974	39.3981	240.914	43.8312	240.158	244.709	1.50188	-98.1046
16.4735	239.252	-44.5365	-95.6303	40.6341	235.824	42.7634	235.355	239.819	1.50205	-98.4637
14.7585	234.337	-41.9067	-96.2367	40.7222	229.988	41.8004	230.53	234.801	1.5079	-98.6805
15.2245	229.379	-36.643	-96.9296	43.676	224.994	40.9413	225.685	229.884	1.50452	-99.1435
14.9265	224.45	-33.0813	-96.4417	37.5745	221.081	40.1851	220.822	224.946	1.50439	-98.4242
15.502	219.506	-28.1016	-96.2431	45.3455	214.443	39.5304	215.945	220.053	1.50029	-97.9837
15.5883	214.608	-24.9255	-96.5694	34.1404	211.978	38.976	211.054	215.174	1.49829	-98.1214
16.1775	209.705	-21.5759	-96.9645	31.3391	207.819	38.5207	206.153	210.328	1.4938	-98.3368
16.0658	204.785	-18.9117	-96.5065	33.1478	202.077	38.1631	201.244	205.414	1.4925	-97.69
16.6978	199.837	-15.0748	-96.7044	37.8624	196.196	37.9017	196.327	200.534	1.48743	-97.6238
17.6439	194.874	-10.928	-96.5902	39.176	190.952	37.7351	191.406	195.671	1.4805	-97.1821
18.2258	189.925	-7.58487	-96.395	37.24	186.26	37.6617	186.482	190.798	1.47513	-96.6787
18.6583	184.968	-4.39219	-96.3197	38.0478	180.821	37.6799	181.557	185.907	1.47026	-96.2742
20.295	180.037	-0.756421	-95.9988	32.6296	178.088	37.788	176.632	181.177	1.45854	-95.4793
21.9811	175.051	3.43281	-96.2878	39.8983	171.142	37.9845	171.71	176.425	1.44588	-95.1098
24.0055	170.057	7.87871	-95.6722	40.0411	166.437	38.2675	166.79	171.743	1.43056	-93.6318
26.0857	165.03	11.9033	-96.7776	43.9173	160.487	38.6354	161.876	167.079	1.41403	-93.7324
28.7121	159.912	16.5519	-97.3676	45.6573	155.367	39.0864	156.967	162.469	1.39314	-92.91
31.4089	154.73	21.4836	-97.7808	50.1314	148.864	39.6186	152.065	157.886	1.37053	-91.5527
31.6398	149.954	20.0986	-97.5638	29.311	150.232	40.2302	147.172	153.255	1.36285	-91.3126
32.9049	145.028	21.0761	-97.1107	35.3734	144.262	40.9193	142.288	148.714	1.34769	-90.0404
36.6301	139.579	26.9716	-98.7996	52.7208	133.827	41.6842	137.414	144.305	1.31415	-88.7172
38.3631	134.523	28.7185	-98.5663	42.9384	132.619	42.5228	132.551	139.886	1.29299	-86.9114
40.1806	129.408	30.9028	-98.9883	47.7239	125.755	43.4333	127.7	135.503	1.26974	-85.3726
42.2326	124.29	32.3273	-99.3555	45.7374	122.756	44.4137	122.861	131.27	1.24325	-83.6726
42.7557	119.632	31.2093	-98.1937	40.0249	119.878	45.4622	118.036	127.043	1.22755	-81.9624
44.872	114.479	32.4846	-99.2314	48.0972	112.785	46.5767	113.223	122.959	1.19723	-80.5331
46.3919	109.538	33.3434	-98.5204	45.9389	109.162	47.7554	108.425	118.957	1.17018	-77.716
48.6637	104.311	34.4315	-99.7871	51.7344	102.515	48.9962	103.641	115.104	1.13428	-75.8732
50.0561	99.4936	34.1377	-98.9447	48.2891	100.371	50.2973	98.8717	111.376	1.10466	-73.046
52.0478	94.4372	34.5638	-99.0023	52.8471	94.4516	51.6566	94.1169	107.83	1.06708	-70.0224
54.4214	89.0878	36.4598	-99.8442	56.5535	87.1483	53.0723	89.3771	104.395	1.02242	-66.1976
55.7895	84.3087	35.7641	-99.6004	54.93	83.9412	54.5423	84.6523	101.096	0.98622	-63.3251
57.1698	79.5852	35.6698	-98.6974	55.2524	80.2872	56.0647	79.9425	97.9908	0.947862	-59.3486
58.743	74.7725	35.8363	-98.2615	57.3585	75.0718	57.6375	75.2476	95.0877	0.904884	-55.1294
60.273	70.1239	36.1818	-97.0352	58.703	71.5751	59.2589	70.5676	92.4673	0.8608	-50.0037
62.0098	65.3263	36.1579	-96.8717	61.506	65.5454	60.9268	65.9021	90.0707	0.811437	-45.3657
64.2299	60.0633	36.4479	-98.1885	66.2744	58.238	62.6393	61.2511	87.9379	0.751888	-40.4431
65.7335	55.4799	36.6795	-97.0867	63.5951	56.7644	64.3946	56.6143	86.0169	0.701008	-34.5896
67.4455	50.7821	36.7679	-96.5741	66.6938	51.5168	66.1906	51.9912	84.4258	0.645377	-28.7164
68.9877	46.3993	37.2195	-95.1319	67.0387	48.6085	68.0255	47.3815	83.1396	0.592081	-22.2079
70.4662	42.304	37.8322	-93.0717	67.9027	45.5969	69.8974	42.7848	82.1895	0.540672	-15.4692
72.1958	37.958	38.1024	-92.1253	70.9507	39.657	71.8043	38.2006	81.5662	0.484047	-9.14674
74.2208	33.0352	38.8186	-92.8808	73.6871	32.7317	73.7444	33.6283	81.2407	0.418766	-2.30408
76.0249	28.7593	39.2018	-91.8272	75.0214	30.71	75.7157	29.0675	81.2827	0.36165	4.17595
77.9248	24.4731	40.6158	-91.0425	77.0931	26.6677	77.7165	24.5174	81.6775	0.304306	11.4705
79.7807	20.6006	40.8054	-89.1643	78.6446	23.8045	79.7447	19.9774	82.3975	0.252695	17.2171
81.9955	15.2464	41.222	-91.5943	82.3905	11.8347	81.7987	15.447	83.401	0.183842	23.7831
84.0465	10.7372	41.1606	-91.3956	84.0443	10.9728	83.8764	10.9252	84.7296	0.127064	29.2469
86.1761	5.4238	41.0106	-93.4023	86.491	2.02521	85.9761	6.41156	86.3467	0.0628557	35.0626
88.2584	1.06761	42.144	-92.9388	88.4491	3.32212	88.0959	1.90514	88.2649	0.0120958	41.0167
90.3728	-2.79819	42.5926	-90.937	90.1629	0.925826	90.234	-2.59481	90.4161	-0.0309529	45.3865
92.5407	-6.73855	43.7147	-89.6276	92.2182	-3.01144	92.3885	-7.0891	92.7857	-0.0726888	50.1085
94.7356	-10.9398	44.0544	-88.9329	94.4233	-8.80001	94.5576	-11.5786	95.3651	-0.114968	53.9655
96.9012	-15.602	44.0947	-89.5184	96.6237	-16.3192	96.7394	-16.064	98.1492	-0.15964	57.7641
99.0888	-20.0663	44.065	-89.423	98.8236	-19.6705	98.9322	-20.5464	101.1	-0.199806	60.9369
101.234	-24.7587	44.2228	-90.072	100.78	-25.3775	101.134	-25.0265	104.218	-0.23986	64.3549
103.117	-30.3712	42.6521	-92.3446	101.035	-36.292	103.343	-29.5052	107.497	-0.286433	67.0047
105.169	-35.1631	42.2408	-92.5764	104.36	-36.4775	105.558	-33.9835	110.892	-0.322664	69.4164
107.463	-39.3346	42.719	-91.5532	108.87	-36.5578	107.776	-38.4623	114.435	-0.350884	71.5855
109.802	-43.388	43.5118	-90.5367	110.836	-40.3757	109.996	-42.9424	118.064	-0.376316	73.739
111.986	-47.8655	43.7098	-90.5335	111.867	-47.3163	112.216	-47.4247	121.786	-0.403923	75.7746
114.649	-51.3657	45.2019	-88.5245	117.245	-45.3767	114.435	-51.9102	125.63	-0.421212	77.4457
