L	44.545671	122.769069	10700000	44.413706	122.861475	20.301064	-96.658276
L	45.482685	118.038315	10750000	45.462164	118.035738	21.642318	-96.393496
L	46.618376	113.357720	10800000	46.576701	113.223496	22.944686	-96.119351
L	47.965639	108.148158	10850000	47.755368	108.425176	24.208055	-95.837359
L	49.114725	103.710826	10900000	48.996213	103.641135	25.432348	-95.549001
L	50.352291	98.847314	10950000	50.297281	98.871654	26.617520	-95.255720
L	51.901328	94.037807	11000000	51.656616	94.116943	27.763555	-94.958922
L	52.795105	89.348842	11050000	53.072261	89.377143	28.870461	-94.659973
L	54.564324	84.668869	11100000	54.542261	84.652328	29.938274	-94.360199
L	56.312308	79.778080	11150000	56.064662	79.942505	30.967050	-94.060886
L	57.943059	75.342065	11200000	57.637514	75.247622	31.956864	-93.763277
L	59.393461	70.400602	11250000	59.258872	70.567560	32.907807	-93.468572
L	60.881224	65.774885	11300000	60.926794	65.902146	33.819987	-93.177930
L	62.699721	60.915410	11350000	62.639347	61.251148	34.693521	-92.892464
L	64.217641	56.512267	11400000	64.394602	56.614280	35.528539	-92.613243
L	65.927243	52.063530	11450000	66.190635	51.991203	36.325177	-92.341293
L	68.166354	47.046931	11500000	68.025533	47.381528	37.083578	-92.077595
L	70.182157	42.850792	11550000	69.897386	42.784820	37.803887	-91.823081
L	71.998508	38.113405	11600000	71.804296	38.200595	38.486253	-91.578642
L	73.514072	33.562366	11650000	73.744368	33.628329	39.130825	-91.345121
L	75.399022	28.946276	11700000	75.715718	29.067454	39.737748	-91.123314
L	77.634372	24.745807	11750000	77.716466	24.517367	40.307167	-90.913974
L	79.816147	20.080883	11800000	79.744742	19.977424	40.839219	-90.717804
L	81.780117	15.343954	11850000	81.798681	15.446952	41.334037	-90.535462
L	83.806059	10.916458	11900000	83.876425	10.925242	41.791745	-90.367561
L	86.020804	6.405911	11950000	85.976123	6.411558	42.212460	-90.214665
L	88.199478	1.743236	12000000	88.095927	1.905135	42.596285	-90.077292
L	90.294513	-2.606900	12050000	90.233996	-2.594813	42.943316	-89.955914
L	92.536334	-7.109429	12100000	92.388493	-7.089099	43.253634	-89.850955
L	94.685481	-11.290589	12150000	94.557586	-11.578553	43.527308	-89.762793
L	96.537224	-15.846989	12200000	96.739442	-16.064025	43.764393	-89.691758
L	98.637948	-20.440891	12250000	98.932236	-20.546377	43.964929	-89.638134
L	101.262511	-25.022315	12300000	101.134141	-25.026487	44.128942	-89.602156
L	103.419916	-29.299986	12350000	103.343332	-29.505242	44.256440	-89.584015
L	105.402423	-34.010478	12400000	105.557983	-33.983539	44.347419	-89.583852
L	107.997051	-38.455941	12450000	107.776268	-38.462278	44.401854	-89.601760
L	110.000629	-43.038181	12500000	109.996361	-42.942366	44.419707	-89.637787
L	112.148428	-47.511559	12550000	112.216431	-47.424709	44.400923	-89.691932
L	114.252941	-51.848596	12600000	114.434645	-51.910212	44.345429	-89.764147
L	116.790201	-56.438384	12650000	116.649167	-56.399776	44.253139	-89.854334
L	118.954797	-60.972603	12700000	118.858155	-60.894297	44.123947	-89.962348
L	121.078742	-65.691995	12750000	121.059761	-65.394662	43.957735	-90.087998
L	123.218980	-69.738833	12800000	123.252132	-69.901748	43.754369	-90.231042
L	125.120463	-74.595680	12850000	125.433407	-74.416417	43.513699	-90.391190
L	127.565314	-78.730065	12900000	127.601717	-78.939517	43.235564	-90.568104
L	129.863681	-83.576701	12950000	129.755186	-83.471877	42.919788	-90.761395
L	131.527414	-87.867004	13000000	131.891927	-88.014305	42.566184	-90.970629
L	133.939511	-92.643277	13050000	134.010045	-92.567586	42.174554	-91.195319
L	136.335314	-97.019479	13100000	136.107633	-97.132482	41.744690	-91.434930
L	137.987891	-102.107911	13150000	138.182775	-101.709723	41.276376	-91.688879
L	140.065791	-106.261620	13200000	140.233544	-106.300012	40.769390	-91.956531
L	142.201609	-111.234086	13250000	142.258001	-110.904017	40.223501	-92.237203
L	144.306845	-115.815264	13300000	144.254195	-115.522372	39.638478	-92.530162
L	146.067708	-120.072216	13350000	146.220165	-120.155671	39.014084	-92.834624
L	147.963282	-124.674713	13400000	148.153935	-124.804471	38.350084	-93.149757
L	149.870128	-129.439505	13450000	150.053521	-129.469282	37.646243	-93.474679
L	151.822353	-133.996767	13500000	151.916926	-134.150572	36.902330	-93.808458
L	153.808838	-139.023179	13550000	153.742139	-138.848759	36.118117	-94.150112
L	155.697937	-143.521015	13600000	155.527141	-143.564213	35.293385	-94.498611
L	157.279296	-148.233700	13650000	157.269902	-148.297249	34.427927	-94.852874
L	159.073846	-153.214447	13700000	158.968379	-153.048128	33.521542	-95.211774
L	160.389005	-157.960858	13750000	160.620523	-157.817053	32.574049	-95.574134
L	162.072855	-162.585086	13800000	162.224273	-162.604167	31.585280	-95.938730
L	163.846128	-167.514998	13850000	163.777563	-167.409551	30.555089	-96.304290
L	165.408215	-172.424669	13900000	165.278319	-172.233221	29.483348	-96.669496
L	166.519664	-177.069010	13950000	166.724460	-177.075126	28.369958	-97.032985
L	167.710584	-181.866464	14000000	168.113901	-181.935145	27.214843	-97.393348
L	169.459917	-186.876289	14050000	169.444557	-186.813086	26.017959	-97.749133
L	170.590046	-191.745960	14100000	170.714337	-191.708684	24.779295	-98.098844
L	171.884533	-196.589283	14150000	171.921153	-196.621598	23.498874	-98.440945
L	173.026599	-201.559200	14200000	173.062918	-201.551408	22.176759	-98.773860
L	174.310122	-206.356996	14250000	174.137551	-206.497615	20.813052	-99.095973
L	175.030490	-211.506913	14300000	175.142974	-211.459639	19.407900	-99.405632
L	176.078935	-216.585960	14350000	176.077121	-216.436815	17.961497	-99.701149
L	176.914728	-221.285520	14400000	176.937934	-221.428394	16.474086	-99.980805
L	177.860971	-226.304138	14450000	177.723370	-226.433540	14.945964	-100.242846
L	178.572287	-231.428440	14500000	178.431401	-231.451327	13.377482	-100.485492
L	179.287842	-236.563929	14550000	179.060018	-236.480743	11.769048	-100.706935
L	179.502377	-241.578473	14600000	179.607237	-241.520680	10.121132	-100.905345
L	180.167694	-246.593438	14650000	180.071094	-246.569943	8.434267	-101.078869
L	180.652576	-251.708812	14700000	180.449657	-251.627240	6.709053	-101.225635
L	180.995811	-256.444629	14750000	180.741025	-256.691186	4.946156	-101.343757
